46462271	GENODEM1ANO	Spar- und Darlehnskasse Oeventrop -alt-
46464453	GENODEM1RET	Volksbank Reiste-Eslohe -alt-
46640018	COBADEFFXXX	Commerzbank
46650005	WELADED1ARN	Sparkasse Mitten im Sauerland
46660022	GENODEM1NEH	Volksbank Sauerland -alt-
46670007	DEUTDEDW466	Deutsche Bank
46670024	DEUTDEDB961	Deutsche Bank
46670204	DEUTDEDWP03	Postbank/DSL Ndl der Deutsche Bank
46670224	DEUTDEDBP03	Postbank/DSL Ndl der Deutsche Bank
47000000	MARKDEF1470	Bundesbank Dortmund
47240047	COBADEFFXXX	Commerzbank
47250101	WELADED1PBN	Sparkasse Paderborn -alt-
47251550	WELADED1HXB	Sparkasse Höxter -alt-
47251740	WELADED1DEL	Stadtsparkasse Delbrück -alt-
47260121	DGPBDE3MXXX	VerbundVolksbank OWL
47260234	GENODEM1EWB	Volksbank Elsen-Wewer-Borchen
47260307	GENODEM1BKC	Bank für Kirche und Caritas -alt-
47261429	GENODEM1WNH	Volksbank Haaren -alt-
47261603	GENODEM1BUS	Volksbank Brilon-Büren-Salzkotten -alt-
47262626	GENODEM1WDE	Volksbank Westenholz -alt-
47262703	GENODEM1DLB	Volksbank Delbrück-Hövelhof -alt-
47264367	GENODEM1STM	Vereinigte Volksbank
47265383	GENODEM1WAH	Volksbank Wewelsburg-Ahden -alt-
47267216	GENODEM1BOT	Volksbank Borgentreich -alt-
47270024	DEUTDEDB472	Deutsche Bank
47270029	DEUTDE3B472	Deutsche Bank
47460028	GENODEM1WBG	Volksbank Warburger Land -alt-
47640051	COBADEFFXXX	Commerzbank
47650130	WELADE3LXXX	Sparkasse Paderborn-Detmold-Höxter
47651225	WELADED1BLO	Stadtsparkasse Blomberg -alt-
47670023	DEUTDE3B476	Deutsche Bank
47670024	DEUTDEDB476	Deutsche Bank
47670205	DEUTDE3BP04	Postbank/DSL Ndl der Deutsche Bank
47670224	DEUTDEDBP04	Postbank/DSL Ndl der Deutsche Bank
47691200	GENODEM1OLB	Volksbank Ostlippe
47840065	COBADEFFXXX	Commerzbank
47840080	COBADEFFXXX	Commerzbank Zw 80
47850065	WELADED1GTL	Sparkasse Gütersloh-Rietberg-Versmold
47852760	WELADED1RTG	Sparkasse Rietberg -alt-
47853355	WELADED1VSM	Stadtsparkasse Versmold -alt-
47853520	WELADED1WDB	Kreissparkasse Halle-Wiedenbrück
47860125	GENODEM1GTL	Volksbank in Ostwestfalen, Gütersloh
47861317	GENODEM1CLL	Volksbank im Ostmünsterland -alt-
47861518	GENODEM1HWI	Volksbank Harsewinkel -alt-
47862261	GENODEM1MFD	Volksbank Marienfeld -alt-
47862447	GENODEM1RNE	Volksbank Delbrück-Rietberg
47863373	GENODEM1VMD	Volksbank Versmold
47880031	DRESDEFF478	Commerzbank vormals Dresdner Bank
48000000	MARKDEF1480	Bundesbank
48020086	HYVEDEMM344	UniCredit Bank - HypoVereinsbank
48020151	HAUKDEFFXXX	Hauck Aufhäuser Lampe Privatbank
48021900	DGPBDE3MBVW	Bankverein Werther Zw Ndl der VerbundVolksbank OWL
48040035	COBADEFFXXX	Commerzbank
48040060	COBADEFFXXX	Commerzbank CC
48040061	COBADEFFXXX	Commerzbank CC
48050161	SPBIDE3BXXX	Sparkasse Bielefeld
48051580	WELADED1HAW	Kreissparkasse Halle -alt-
48060036	GENODEM1BIE	Bielefelder Volksbank -alt-
48062051	GENODEM1HLW	Volksbank Halle/Westf
48062466	GENODEM1SHS	Spar-u Darlehnskasse Schloß Holte-Stukenbrock -alt-
48070020	DEUTDE3BXXX	Deutsche Bank
48070024	DEUTDEDBBIE	Deutsche Bank
48070040	DEUTDE3B480	Deutsche Bank
48070042	DEUTDE3B484	Deutsche Bank
48070043	DEUTDE3B489	Deutsche Bank
48070044	DEUTDE3B487	Deutsche Bank
48070045	DEUTDE3B413	Deutsche Bank
48070050	DEUTDE3B481	Deutsche Bank
48070052	DEUTDE3B492	Deutsche Bank
48080020	DRESDEFF480	Commerzbank vormals Dresdner Bank
48089350	DRESDEFFI19	Commerzbank vormals Dresdner Bank ITGK
48250110	WELADED1LEM	Sparkasse Lemgo
48291490	GENODEM1BSU	Volksbank Bad Salzuflen
49040043	COBADEFFXXX	Commerzbank
49050101	WELADED1MIN	Sparkasse Minden-Lübbecke
49051065	WELADED1RHD	Stadtsparkasse Rahden
49051285	WELADED1OEH	Sparkasse Bad Oeynhausen-Porta Westfalica
49051990	WELADED1PWF	Stadtsparkasse Porta Westfalica -alt-
49060127	GENODEM1MPW	Volksbank Mindener Land -alt-
49060392	GENODEM1MND	Volksbank Minden -alt-
49061470	GENODEM1STR	Volksbank Stemweder Berg -alt-
49061510	GENODEM1EPW	Volksbank Eisbergen -alt-
49070024	DEUTDEDB490	Deutsche Bank
49070028	DEUTDE3B490	Deutsche Bank
49080025	DRESDEFF491	Commerzbank vormals Dresdner Bank
49092650	GENODEM1LUB	Volksbank PLUS
49240096	COBADEFFXXX	Commerzbank
49262364	GENODEM1SNA	Volksbank Schnathorst -alt-
49440043	COBADEFFXXX	Commerzbank
49450120	WLAHDE44XXX	Sparkasse Herford
49490070	GENODEM1HFV	Volksbank Herford-Mindener Land -alt-
50000000	MARKDEF1500	Bundesbank
50010060	PBNKDEFFXXX	Postbank Ndl der Deutsche Bank
50010200	AKBKDEFFXXX	AKBANK
50010300	FCBKDEFFXXX	First Commercial Bank, Frankfurt Branch
50010424	AARBDE5W500	Aareal Bank ehem. Filiale Frankfurt
50010517	INGDDEFFXXX	ING-DiBa
50010700	DEGUDEFFXXX	Oldenburgische Landesbank AG
50010900	BOFADEFXXXX	Bank of America Europe, Frankfurt Branch
50010910	BOFADEFXVAM	Bank of America Europe, Frankfurt Branch
50012800	ALTEDEFAXXX	ALTE LEIPZIGER Bauspar
50015001	JTBPDEFFXXX	J&T BANKA, Zweigniederlassung Deutschland
50016600	WUIDDEF1XXX	Western Union Intl. Bank Niederlassung Deutschland
50020200	BHFBDEFF500	ODDO BHF
50020400	KFWIDEFFXXX	KfW Kreditanstalt für Wiederaufbau Frankfurt
50020500	LAREDEFFXXX	Landwirtschaftliche Rentenbank
50020700	FBHLDEFFXXX	Nexent Bank Ndl. Deutschland
50020800	BCITDEFFXXX	Intesa Sanpaolo Frankfurt
50021000	INGBDEFFXXX	ING Bank
50021100	FFBKDEFFKRN	FIL Fondsbank
50021120	FFBKDEFFTHK	FIL Fondsbank
50022200	HCSEDEF1XXX	Hyundai Capital Bank Europe
50024024	DEFFDEFFXXX	C24 Bank
50025000	GMGGDE51XXX	Stellantis Bank Niederlassung Deutschland
50026600	CARDDEFFXXX	UNLIMINT EU Zweigniederlassung Deutschland
50030000	PSADDEF1XXX	Stellantis Bank Niederlassung Deutschland
50030010	BPNDDE52XXX	Stellantis Bank Niederlassung Deutschland
50030500	PARBDEFFXXX	BNP Paribas Niederlassung Deutschland
50030600	DWPBDEFFXXX	Deutsche WertpapierService Bank
50030700	ESBKDEFFXXX	DenizBank (Wien) Zw Frankfurt
50031000	TRODDEF1XXX	Triodos Bank Deutschland
50031900	BBVADEFFXXX	BANCO BILBAO VIZCAYA ARGENTARIA, Niederlassung Deutschland
50033300	SCFBDE33XXX	Openbank Deutschland
50034200	OPENDEFFXXX	OPEN BANK, Zweigniederlassung Deutschand
50038800	ABOCDEFFXXX	Agricultural Bank of China, Frankfurt Branch
50040000	COBADEFFXXX	Commerzbank
50040005	COBADEFFXXX	Commerzbank, Filiale Frankfurt 2
50040010	COBADEFFPAR	Commerzbank (IPC PARIS)
50040011	COBADEFFVIE	Commerzbank (IPC VIENNA)
50040012	COBADEFFMIL	Commerzbank (IPC MILANO)
50040013	COBADEFFAMS	Commerzbank (IPC AMSTERDAM)
50040014	COBADEFFBRU	Commerzbank (IPC BRUSSEL)
50040015	COBADEFFMAD	Commerzbank (IPC MADRID)
50040016	COBADEFFNYC	Commerzbank (CLB New York) FFM
50040017	COBADEFFSGP	Commerzbank (CLB Singapore) Frankfurt
50040018	COBADEFFLDN	Commerzbank (CLB London)
50040019	COBADEFFZUR	Commerzbank (CLB Zürich)
50040020	COBADEFFPRA	Commerzbank (CLB Prag)
50040021	COBADEFFMOS	Commerzbank (CLB Moskau)
50040022	COBADEFFHBG	Commerzbank (CLB Hamburg)
50040033	COBADEF1BRS	Commerzbank Gf BRS
50040038	COBADEFFXXX	Commerzbank, MBP
50040040	COBADEFFXXX	Commerzbank Gf ZRK
50040048	COBADEFFXXX	Commerzbank GF-F48
50040050	COBADEFFXXX	Commerzbank, CC SP
50040051	COBADEFFXXX	Commerzbank Center Dresdner Bank Frankfurt
50040052	COBADEFFXXX	Commerzbank Service - BZ Frankfurt
50040060	COBADEFFXXX	Commerzbank Gf 460
50040061	COBADEFFXXX	Commerzbank Gf 461
50040062	COBADEFFXXX	Commerzbank CC
50040063	COBADEFFXXX	Commerzbank CC
50040075	COBADEFFXXX	Commerzbank Gf ZCM
50040084	COBADEFFXXX	Commerzbank, GF Web-K CMTS2
50040085	COBADEFFXXX	Commerzbank, Gf Web-K
50040086	COBADEFFXXX	Commerzbank, GF Web-K CMTS
50040087	COBADEFFXXX	Commerzbank, Gf Web-K CMTS3
50040088	COBADEFFXXX	Commerzbank, INT 1
50040099	COBADEFFXXX	Commerzbank INT
50042500	COBADEFFXXX	Commerzbank Zw 425 - keine Auslandsbanken
50044444	COBADEFFXXX	Commerzbank Vermögensverwaltung
50047010	COBADEFFXXX	Commerzbank Service - BZ
50050000	HELADEFFXXX	Landesbank Hessen-Thür Girozentrale
50050201	HELADEF1822	Frankfurter Sparkasse
50050222	HELADEF1822	Frankfurter Sparkasse GF 1822direkt
50050999	DGZFDEFFXXX	DekaBank Frankfurt
50060000	GENODE55XXX	DZ Bank
50060400	GENODEFFXXX	DZ BANK
50060412	GENODEF1VK1	DZ BANK GF DZH
50060413	GENODEF1VK2	DZ BANK GF ODA
50060414	GENODEF1VK3	DZ BANK GF BSH
50060415	GENODEF1VK4	DZ BANK GF BSH
50060416	GENODEF1VK6	DZ BANK GF VK6
50060417	GENODEF1VK7	DZ BANK GF BMT
50060418	GENODEF1VK8	DZ BANK GF BMT
50060419	GENODEF1VK9	DZ BANK GF VRF
50060420	GENODEF1V20	DZ BANK GF V20
50060421	GENODEF1V21	DZ BANK GF AIS
50060422	GENODEF1V22	DZ BANK GF V22
50060423	GENODEF1V23	DZ BANK GF V23
50060424	GENODEF1V24	DZ BANK GF V24
50060425	GENODEF1V25	DZ BANK GF BSH
50060474	GENODEFFBRO	DZ BANK, Deutsche Zentral-Genossenschaftsbank
50061741	GENODE51OBU	Raiffeisenbank im Hochtaunus -alt-
50069126	GENODE51ABO	VR Bank Alzey-Land-Schwabenheim
50069146	GENODE51GRC	Volksbank Grebenhain
50069187	GENODE51EGE	Volksbank Egelsbach -alt-
50069241	GENODE51ERB	Raiffeisenkasse Erbes-Büdesheim und Umgebung -alt-
50069345	GENODE51GWB	Raiffeisenbank
50069455	GENODE51HUT	Hüttenberger Bank
50069477	GENODE51KIF	Raiffeisenbank Kirtorf
50069693	GENODE51BH1	Raiffeisenbank Bad Homburg Ndl d FrankfurterVB
50069842	GENODE51SWB	Raiffeisen Volksbank
50069976	GENODE51WWI	Volksbank Wißmar
50070010	DEUTDEFFXXX	Deutsche Bank
50070011	DEUTDEFFSIP	Deutsche Bank
50070024	DEUTDEDBFRA	Deutsche Bank
50070050	DEUTDEFFXXX	Deutsche Bank
50070051	DEUTDEFFXXX	Deutsche Bank
50070052	DEUTDEFFXXX	Deutsche Bank
50070053	DEUTDEFFXXX	Deutsche Bank
50070054	DEUTDEFFXXX	Deutsche Bank
50070055	DEUTDEFFXXX	Deutsche Bank
50070056	DEUTDEFFXXX	Deutsche Bank
50070057	DEUTDEFFXXX	Deutsche Bank
50070058	DEUTDEFFXXX	Deutsche Bank
50070059	DEUTDEFFXXX	Deutsche Bank
50070060	DEUTDEFFXXX	Deutsche Bank
50070061	DEUTDEFFXXX	Deutsche Bank
50070062	DEUTDEFFXXX	Deutsche Bank
50070063	DEUTDEFFXXX	Deutsche Bank
50070064	DEUTDEFFXXX	Deutsche Bank
50070065	DEUTDEFFXXX	Deutsche Bank
50070324	DEUTDEDBP25	Postbank/DSL Ndl der Deutsche Bank
50070371	DEUTDEFFS25	Postbank/DSL Ndl der Deutsche Bank
50070435	DEUTDEDBEW1	Deutsche Bank
50070436	DEUTDEDBEW2	Deutsche Bank
50070437	DEUTDEDBEW3	Deutsche Bank
50070438	DEUTDEDBEW4	Deutsche Bank
50070439	DEUTDEDBEW5	Deutsche Bank
50073019	DEUTDEFF502	Deutsche Bank
50073024	DEUTDEDB502	Deutsche Bank
50073081	DEUTDE5XXXX	Deutsche Bank Europe
50080000	DRESDEFFXXX	Commerzbank vormals Dresdner Bank
50080015	DRESDEFFI39	Commerzbank vormals Dresdner Bank Zw 15
50080025	DRESDEFFXXX	Commerzbank vormals Dresdner Bank Zw 25
50080035	DRESDEFFI40	Commerzbank vormals Dresdner Bank Zw 35
50080055	DRESDEFF516	Commerzbank vormals Dresdner Bank Zw 55
50080057	DRESDEFF522	Commerzbank vormals Dresdner Bank Gf ZW 57
50080060	DRESDEFFXXX	Commerzbank vormals Dresdner Bank Gf DrKW
50080061	DRESDEFFLDG	Commerzbank vormals Dresdner Bank Gf DrKWSL
50080077	DRESDEFFBSP	Commerzbank, GF Wüstenrot BSPK
50080079	DRESDEFFXXX	Commerzbank vormals Dresdner Bank ESOP
50080080	DRESDEFFI41	Commerzbank vormals Dresdner Bank Bs 80
50080082	DRESDEFFAVB	Commerzbank vormals Dresdner Bank Gf AVB
50080086	DRESDEFFI49	Commerzbank vormals Dresdner Bank ITGK 3
50080087	DRESDEFFJ08	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4
50080088	DRESDEFFJ09	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5
50080089	DRESDEFFJ10	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6
50080091	DRESDEFFJ11	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 7
50080092	DRESDEFFFCO	Commerzbank vormals Dresdner Bank Finance and Controlling
50080099	DRESDEFFI42	Commerzbank vormals Dresdner Bank Zw 99
50080300	DRESDEFF500	Commerzbank vormals Dresdner Bank Private Banking Inland
50083007	DRESDEFF502	Commerzbank vormals Dresdner Bank
50083838	DRESDEFFMBP	Commerzbank vormals Dresdner Bank in Frankfurt MBP
50089400	DRESDEFFI01	Commerzbank vormals Dresdner Bank ITGK
50090500	GENODEF1S12	Sparda-Bank Hessen
50090900	GENODEF1P06	PSD Bank Hessen-Thüringen
50092100	GENODE51BH2	Freikirchen.Bank
50092200	GENODE51KEL	Volksbank Main-Taunus -alt-
50092900	GENODE51USI	Volksbank Usinger Land Ndl d Frankfurter VB
50093000	GENODE51RUS	Rüsselsheimer Volksbank -alt-
50093010	GENODE51GAA	Rüsselsheimer Volksbank GAA -alt-
50093400	GENODE51KBH	Volksbank Kelsterbach Ndl d Frankfurter VB
50110200	ICBKDEFFXXX	Industrial and Commercial Bank of China
50110400	AUSKDEFFXXX	AKA Ausfuhrkredit GmbH
50110500	NATXDEFFXXX	NATIXIS Zweigniederlassung Deutschland
50110636	SCBLDEFXXXX	Standard Chartered Bank Frankfurt
50110700	FBGADEF1XXX	Frankfurter Bankgesellschaft (Deutschland)
50110800	CHASDEFXXXX	J.P. Morgan
50110801	CHASDEFXVR1	J.P. Morgan
50110808	CHASDEF2XXX	J.P. Morgan
50110855	JPMGDEFFXXX	J.P. Morgan
50110900	MNBIDEF1XXX	Navy Federal Credit Union - Overseas Military Bank
50120100	ICICDEFFXXX	ICICI Bank UK, Germany Branch
50120383	DELBDE33XXX	ABN AMRO Bank Frankfurt Branch - Bethmann Bank
50120600	COMMDEFFXXX	Bank of Communications Frankfurt branch
50120800	BMPBDEF2XXX	UniCredit German Branch
50120900	TVBADEFFXXX	VakifBank International Wien Zndl Deutschland
50127000	BPKODEFFXXX	PKO Bank Polski Niederlassung Deutschland
50127700	PAYODEF2XXX	PAYONE
50130000	NBPADEFFXXX	National Bank of Pakistan Zndl Frankfurt
50130400	MEFIDEMM501	Merck Finck A Quintet Private Bank
50130600	UBSWDEFFXXX	UBS Europe
50131000	ICBVDEFFXXX	Vietnam Joint Stock Commercial Bank for Industry and Trade
50131700	KODBDEFFXXX	The Korea Development Bank, Frankfurt Branch
50190000	FFVBDEFFXXX	Frankfurter Volksbank Rhein-Main
50190300	GENODE51FHC	Volksbank Höchst a.M., ZwNdl. der Frankfurter VB -alt-
50190400	GENODE51FGH	Volksbank Griesheim -alt-
50210200	RABODEFFTAR	Rabobank International Frankfurt Branch
50210295	RABODEFFXXX	Rabobank International Frankfurt Branch
50210800	PRCBDEFFXXX	ProCredit Bank, Frankfurt am Main
50210900	CITIDEFFXXX	Citibank Europe Germany Branch
50215500	ABASDEFFXXX	Hauck Aufhäuser Lampe Privatbank
50220085	SMHBDEFFXXX	UBS Europe
50220101	INVODEF2XXX	Kommunalkredit Austria, Zweigstelle Deutschland
50220300	HVBKDEFFXXX	WOORI BANK EUROPE
50220500	BOFSDEF1XXX	Lloyds Bank
50220707	CAIXDEFFXXX	CAIXABANK Zweigniederlassung Deutschland
50220900	HAUKDEFFXXX	Hauck Aufhäuser Lampe Privatbank
50228899	EFIBDEFFXXX	FIB Frankfurt International Bank
50230000	ABCADEFFXXX	Arab Banking Corporation Zweigniederlassung Frankfurt
50230600	ISBKDEFXXXX	Isbank
50230700	METZDEFFXXX	Metzler, B. - seel Sohn & Co
50230800	PLFGDE5AXXX	Ikano Bank
50230888	PLFGDE5AIKB	Ikano Bank
50234500	KTAGDEFFXXX	KT Bank
50250200	DLFGDE51XXX	Deutsche Leasing Finance
50310400	BARCDEFFXXX	Barclays Bank Ireland Frankfurt Branch
50310900	PCBCDEFFXXX	China Construction Bank Ndl Frankfurt
50320000	OWHBDEFFXXX	OWH
50320191	HYVEDEMM430	UniCredit Bank - HypoVereinsbank
50320500	BSCHDEFFXXX	Banco Santander Filiale Frankfurt
50320600	BCMADEFFXXX	Attijariwafa bank Europa ZNdl. Frankfurt
50320900	PICTDEFFXXX	Bank Pictet & Cie (Europe)
50324000	FTSBDEFAXXX	ABN AMRO Bank, Frankfurt Branch
50330000	SBINDEFFXXX	State Bank of India
50330200	MHBFDEFFXXX	Raisin Bank
50330201	RAISDEFFXXX	Raisin Bank
50330300	IRVTDEFXXXX	The Bank of New York Mellon
50330500	BCDMDEF1XXX	BANQUE CHAABI DU MAROC Agentur Frankfurt Ndl. Deutschland
50330600	SEPBDEFFXXX	Bank Sepah-Iran
50334400	BNYMDEF1XXX	The Bank of New York Mellon NL Frankfurt
50339900	PANXDEF2XXX	German branch of Unifiedpost Payments
50400000	MARKDEFFXXX	Bundesbank Zentrale
50510300	SMBCDEFFXXX	SMBC Bank EU
50520190	HYVEDEMM467	UniCredit Bank - HypoVereinsbank
50530000	GENODE51CRO	Cronbank
50540028	COBADEFFXXX	Commerzbank
50550020	HELADEF1OFF	Städtische Sparkasse Offenbach a.M.
50560102	GENODE51OF2	Raiffeisenbank Offenbach/M.-Bieber -alt-
50561315	GENODE51OBH	Vereinigte Volksbank Maingau -alt-
50570018	DEUTDEFF505	Deutsche Bank
50570024	DEUTDEDB505	Deutsche Bank
50580005	DRESDEFF505	Commerzbank vormals Dresdner Bank
50580085	DRESDEFFJ12	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1
50590000	GENODE51OF1	Offenbacher Volksbank -alt-
50592200	GENODE51DRE	VR Bank Dreieich-Offenbach
50640015	COBADEFFXXX	Commerzbank
50650023	HELADEF1HAN	SPARKASSE HANAU
50652124	HELADEF1SLS	Sparkasse Langen-Seligenstadt
50661639	GENODEF1LSR	VR Bank Main-Kinzig-Büdingen
50661816	GENODE51NIH	Volksbank Heldenbergen Ndl d Frankfurter VB
50662299	GENODEF1BKO	Raiffeisenbank Bruchköbel -alt-
50662669	RBMFDEF1XXX	Raiffeisenbank Maintal Ndl d Frankfurter VB
50663699	GENODEF1RDB	Raiffeisenbank
50670009	DEUTDEFF506	Deutsche Bank
50670024	DEUTDEDB506	Deutsche Bank
50680002	DRESDEFF506	Commerzbank vormals Dresdner Bank
50680085	DRESDEFFJ13	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1
50690000	GENODEF1HUV	Volksbank Raiffeisenbank Hanau Ndl d Frankf VB
50691300	DZBMDEF1XXX	DZB BANK
50692100	GENODE51SEL	Volksbank Seligenstadt
50740048	COBADEFFXXX	Commerzbank
50750094	HELADEF1GEL	Kreissparkasse Gelnhausen
50761333	GENODE51BUE	Volksbank -alt-
50763319	GENODEF1BIR	Raiffeisenbank Vogelsberg -alt-
50780006	DRESDEFF524	Commerzbank vormals Dresdner Bank
50790000	GENODE51GEL	VR Bank Bad Orb-Gelnhausen
50793300	GENODE51BIV	Birsteiner Volksbank -alt-
50794300	GENODE51WBH	VR Bank Wächtersbach/Bad Soden-Salmünster -alt
50810900	BBSPDE6KXXX	Deutsche Bausparkasse Badenia (ehem. DBS Bausparkasse)
50820292	HYVEDEMM487	UniCredit Bank - HypoVereinsbank
50835800	MKGMDE51XXX	MCE Bank
50840005	COBADEFFXXX	Commerzbank
50850049	HELADEFF508	Landesbank Hessen-Thür Girozentrale
50850150	HELADEF1DAS	Sparkasse Darmstadt und Dieburg
50851952	HELADEF1ERB	Sparkasse Odenwaldkreis
50852553	HELADEF1GRG	Kreissparkasse Groß-Gerau
50852651	HELADEF1DIE	Sparkasse Dieburg -alt-
50861393	GENODE51BKZ	Spar- und Darlehnskasse Zell -alt-
50861501	GENODE51ABH	Raiffeisenbank Nördliche Bergstraße
50862311	GENODE51WGH	Volksbank Gräfenhausen -alt-
50862408	GENODE51GRI	Vereinigte Volksbank Griesheim-Weiterstadt -alt-
50862703	GENODE51REI	Volksbank Gersprenztal-Otzberg
50862835	GENODE51SHM	Raiffeisenbank Schaafheim -alt-
50862903	GENODE51GIN	Volksbank Mainspitze
50863513	GENODE51MIC	Vereinigte Volksbank Raiffeisenbank
50865224	GENODE51MWA	VB Mörfelden-Walldorf Ndl d Frankfurter VB
50865503	GENODE51EPT	Volksbank -alt-
50870005	DEUTDEFF508	Deutsche Bank
50870024	DEUTDEDB508	Deutsche Bank
50870324	DEUTDEDBP26	Postbank/DSL Ndl der Deutsche Bank
50870393	DEUTDEFFS26	Postbank/DSL Ndl der Deutsche Bank
50880050	DRESDEFF508	Commerzbank vormals Dresdner Bank
50880085	DRESDEFFJ14	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1
50880086	DRESDEFFJ15	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2
50890000	GENODEF1VBD	Volksbank Darmstadt - Südhessen -alt-
50950068	HELADEF1BEN	Sparkasse Bensheim
50951469	HELADEF1HEP	Sparkasse Starkenburg
50961206	GENODE51RBU	VR Bank Ried-Überwald, Bürstadt
50961592	GENODE51FHO	Volksbank Weschnitztal
50961685	GENODE51ABT	Volksbank Überwald-Gorxheimertal -alt-
50970004	DEUTDEFF509	Deutsche Bank
50970024	DEUTDEDB509	Deutsche Bank
51010400	AARBDE5WXXX	Aareal Bank
51020000	BHFBDEFF510	BHF-BANK
51020186	HYVEDEMM478	UniCredit Bank - HypoVereinsbank
51040038	COBADEFFXXX	Commerzbank
51050015	NASSDE55XXX	Nassauische Sparkasse
51051000	PULSDE5WXXX	S Broker Wiesbaden
51070021	DEUTDEFF510	Deutsche Bank
51070024	DEUTDEDB510	Deutsche Bank
51080060	DRESDEFF510	Commerzbank vormals Dresdner Bank
51080085	DRESDEFFJ16	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1
51080086	DRESDEFFJ17	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK2
51089410	DRESDEFFI20	Commerzbank vormals Dresdner Bank ITGK
51090000	WIBADE5WXXX	Wiesbadener Volksbank
51091500	GENODE51RGG	Rheingauer Volksbank
51091501	GENODE51RGG	Rheingauer Volksbank (Gf GAA)
51140029	COBADEFFXXX	Commerzbank
51150018	HELADEF1LIM	Kreissparkasse Limburg
51151919	HELADEF1WEI	Kreissparkasse Weilburg
51161606	GENODE51LDD	Volksbank Langendernbach
51170010	DEUTDEFF511	Deutsche Bank
51170024	DEUTDEDB511	Deutsche Bank
51180041	DRESDEFF511	Commerzbank vormals Dresdner Bank
51190000	GENODE51LIM	Vereinigte Volksbank Limburg -alt-
51191800	GENODE51SBH	Volksbank Schupbach -alt-
51192200	GENODE51WEM	Volks- und Raiffeisenbank Weilmünster -alt-
51210600	BNPADEFFXXX	BNP Paribas Niederlassung Deutschland
51210606	BNPADEFFXXX	BNP Paribas Niederlassung Deutschland
51210699	BNPADEFFXXX	BNP Paribas Niederlassung Deutschland
51210700	NZFMDEF1XXX	NIBC Bank Zndl Frankfurt am Main
51210800	SOGEDEFFXXX	Societe Generale
51210801	SGSSDEFFXXX	Societe Generale
51210802	SOGEDEFFXXX	Societe Generale
51210803	SOGEDEFFXXX	Societe Generale
51211000	NATXDEFPXXX	NATIXIS Pfandbriefbank
51220200	ESSEDEFFXXX	Skandinaviska Enskilda Banken (publ) Frankfurt Branch
51220400	SIHRDEH1FFM	Bank Saderat Iran
51220700	TCZBDEFFXXX	ZIRAAT BANK International
51220800	BRASDEFFXXX	Banco do Brasil
51220900	MSFFDEFXXXX	Morgan Stanley Bank
51220910	MSFFDEFXCND	Morgan Stanley Bank
51230500	SCBLDEFXXXX	Standard Chartered Bank
51230502	SCBLDEFXXXX	Standard Chartered Bank
51230555	PLFGDE5AIKB	Ikano Bank
51250000	HELADEF1TSK	Taunus-Sparkasse
51340013	COBADEFFXXX	Commerzbank
51343224	COBADEFFXXX	Commerzbank
51350025	SKGIDE5FXXX	Sparkasse Gießen
51351526	HELADEF1GRU	Sparkasse Grünberg
51352227	HELADEF1LAU	Sparkasse Laubach-Hungen
51361021	GENODE51HHE	Volksbank Heuchelheim
51370008	DEUTDEFF513	Deutsche Bank
51370024	DEUTDEDB513	Deutsche Bank
51380040	DRESDEFF513	Commerzbank vormals Dresdner Bank
51380085	DRESDEFFJ18	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1
51390000	VBMHDE5FXXX	Volksbank Mittelhessen
51410700	BKCHDEFFXXX	Bank of China
51420200	MIBEDEFFXXX	Misr Bank-Europe
51420300	BAERDEF1XXX	Bank Julius Bär Deutschland
51430400	GOLDDEFFXXX	Goldman Sachs
51430410	GOLDDEFBXXX	Goldman Sachs
51432100	SABCDEFFXXX	Saman Bank Niederlassung Frankfurt
51540037	COBADEFFXXX	Commerzbank
51550035	HELADEF1WET	Sparkasse Wetzlar
51570008	DEUTDEFF515	Deutsche Bank
51570024	DEUTDEDB515	Deutsche Bank
51580044	DRESDEFF515	Commerzbank vormals Dresdner Bank
51591300	GENODE51WBO	Volksbank Brandoberndorf
51640043	COBADEFFXXX	Commerzbank
51650045	HELADEF1DIL	Sparkasse Dillenburg
51690000	GENODE51DIL	Volksbank Dill -alt-
51691500	GENODE51HER	Volksbank Herborn-Eschenburg -alt-
51752267	HELADEF1BAT	Sparkasse Battenberg -alt-
51762434	GENODE51BIK	VR Bank Lahn-Dill
51850079	HELADEF1FRI	Sparkasse Oberhessen
51861325	GENODEF1BVB	BVB Volksbank Ndl d Frankfurter Volksbank
51861403	GENODE51BUT	Volksbank Butzbach
51861616	GENODE51REW	Landbank Horlofftal
51861806	GENODE51OBM	Volksbank Ober-Mörlen
51961023	GENODE51ULR	Volksbank Ulrichstein
51961801	GENODE51FEL	Volksbank Feldatal -alt-
51990000	GENODE51LB1	Volksbank Lauterbach-Schlitz -alt-
52040021	COBADEFFXXX	Commerzbank
